id,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,SECONDARY CODES,SEX OFFENSES FORCIBLE,SEX OFFENSES NON FORCIBLE,STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TREA,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS
784279,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784282,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784287,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0.612344217444,0,0.207450876359
784290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784293,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784295,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0.207450876359
784296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784299,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784301,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784304,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784305,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0.207450876359
784307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0.207450876359
784308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784311,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0.207450876359
784313,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784314,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784315,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784316,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784321,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0
784331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0
784332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0.207450876359
784335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0.207450876359
784337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0.207450876359
784338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0
784340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0.207450876359
784341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0.207450876359
784342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0.207450876359
784343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0
784344,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784345,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784346,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0.207450876359
784348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0.207450876359
784349,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784351,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784352,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0.207450876359
784354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0
784355,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784356,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0
784358,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784359,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0
784361,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784362,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784364,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0
784366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0
784369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0.207450876359
784370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0.207450876359
784371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0
784383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0
784384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0
784385,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0
784386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0
784387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0
784393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0
784395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0
784399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0.207450876359,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0.207450876359,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0.207450876359,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0.207450876359,0.180204906197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784421,0,0,0,0,0,0,0,0.180204906197,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0
784422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612344217444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359
784425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207450876359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
